date,state,city_or_county,n_killed,n_injured,n_total,county
8/7/2016,Texas,Montgomery,0,0,0,Montgomery
8/8/2016,Minnesota,Isanti,0,0,0,Isanti
8/8/2016,Kansas,Barton,0,0,0,Barton
8/8/2016,California,Sacramento,0,0,0,Sacramento
8/8/2016,Florida,Pasco,0,0,0,Pasco
8/8/2016,Mississippi,Scott,1,0,1,Scott
8/8/2016,Tennessee,Hamilton,0,0,0,Hamilton
8/8/2016,Kentucky,Scott,1,0,1,Scott
8/8/2016,North Carolina,Wilkes,1,0,1,Wilkes
8/8/2016,South Carolina,Marion,0,1,1,Marion
8/9/2016,Virginia,Henrico,0,0,0,Henrico
8/9/2016,Minnesota,Mahnomen,2,0,2,Mahnomen
8/10/2016,California,Contra Costa,0,0,0,Contra Costa
8/10/2016,Virginia,Henrico,0,0,0,Henrico
8/10/2016,Arkansas,Sebastian,1,2,3,Sebastian
8/10/2016,Illinois,Franklin,0,0,0,Franklin
8/11/2016,Kentucky,Garrard,0,0,0,Garrard
8/11/2016,Texas,Smith,0,0,0,Smith
8/11/2016,North Carolina,Pitt,0,0,0,Pitt
8/11/2016,North Carolina,Pitt,0,0,0,Pitt
8/11/2016,Virginia,Henrico,0,1,1,Henrico
8/12/2016,Virginia,Fairfax,0,1,1,Fairfax
8/12/2016,New Mexico,Bernalillo,0,0,0,Bernalillo
8/12/2016,Wisconsin,Washburn,0,0,0,Washburn
8/12/2016,Florida,Martin,0,1,1,Martin
8/13/2016,California,Sacramento,1,0,1,Sacramento
8/13/2016,Delaware,New Castle,0,1,1,New Castle
8/13/2016,North Carolina,Onslow,0,1,1,Onslow
8/13/2016,Florida,Escambia,0,0,0,Escambia
8/13/2016,Indiana,Johnson,2,0,2,Johnson
8/14/2016,Texas,Harris,0,0,0,Harris
8/14/2016,Tennessee,Knox,0,0,0,Knox
8/14/2016,Oregon,Jackson,0,0,0,Jackson
8/14/2016,Florida,Calhoun,0,0,0,Calhoun
8/15/2016,Virginia,Pittsylvania,0,1,1,Pittsylvania
8/15/2016,South Carolina,Richland,0,0,0,Richland
8/15/2016,Tennessee,Anderson,0,0,0,Anderson
8/16/2016,Virginia,King And Queen,1,0,1,King And Queen
8/16/2016,Indiana,Lagrange,0,0,0,Lagrange
8/17/2016,Mississippi,Lamar,0,0,0,Lamar
8/17/2016,North Carolina,New Hanover,0,1,1,New Hanover
8/17/2016,Alabama,Jefferson,0,0,0,Jefferson
8/17/2016,Wyoming,Carbon,0,0,0,Carbon
8/17/2016,Oklahoma,Mccurtain,1,0,1,Mccurtain
8/18/2016,South Carolina,Richland,0,0,0,Richland
8/18/2016,Alabama,Choctaw,1,0,1,Choctaw
8/18/2016,Mississippi,Covington,1,0,1,Covington
8/19/2016,Alabama,Jefferson,0,1,1,Jefferson
8/19/2016,Tennessee,Weakley,0,0,0,Weakley
8/19/2016,South Carolina,Sumter,1,0,1,Sumter
8/20/2016,Alabama,Jefferson,0,0,0,Jefferson
8/21/2016,North Carolina,Robeson,1,1,2,Robeson
8/22/2016,California,Merced,0,0,0,Merced
8/22/2016,Tennessee,Williamson,1,0,1,Williamson
8/23/2016,California,Marin,0,0,0,Marin
8/23/2016,West Virginia,Monongalia,0,1,1,Monongalia
8/23/2016,Wyoming,Natrona,0,0,0,Natrona
8/24/2016,Nebraska,Gosper,0,0,0,Gosper
8/24/2016,Texas,Childress,0,1,1,Childress
8/24/2016,South Carolina,Richland,0,0,0,Richland
8/24/2016,North Carolina,Buncombe,0,0,0,Buncombe
8/24/2016,Illinois,Lake,0,0,0,Lake
8/24/2016,South Carolina,Beaufort,0,1,1,Beaufort
8/25/2016,Utah,Utah,0,0,0,Utah
8/25/2016,Wyoming,Natrona,0,0,0,Natrona
8/25/2016,South Carolina,Newberry,0,0,0,Newberry
8/25/2016,Illinois,Madison,0,0,0,Madison
8/25/2016,Alabama,Cullman,0,1,1,Cullman
8/25/2016,North Carolina,Cabarrus,0,1,1,Cabarrus
8/26/2016,Alabama,DeKalb,0,1,1,DeKalb
8/26/2016,Virginia,Henrico,0,0,0,Henrico
8/27/2016,Virginia,Stafford,0,0,0,Stafford
8/27/2016,Alabama,Franklin,0,0,0,Franklin
8/28/2016,West Virginia,Pendleton,0,0,0,Pendleton
8/28/2016,California,Tulare,0,1,1,Tulare
8/28/2016,Alabama,Morgan,0,1,1,Morgan
8/28/2016,Texas,Harris,0,0,0,Harris
8/29/2016,Indiana,Clinton,0,0,0,Clinton
8/30/2016,New Mexico,Santa Fe,0,0,0,Santa Fe
8/30/2016,Texas,Jones,0,0,0,Jones
8/30/2016,Michigan,Calhoun,0,0,0,Calhoun
8/30/2016,Tennessee,Mcminn,0,1,1,Mcminn
8/31/2016,California,Riverside,0,0,0,Riverside
8/31/2016,Illinois,Macoupin,0,0,0,Macoupin
8/31/2016,Texas,Lubbock,0,0,0,Lubbock
8/31/2016,Indiana,Floyd,0,0,0,Floyd
8/31/2016,Alabama,Lee,1,0,1,Lee
9/1/2016,Mississippi,Pike,1,0,1,Pike
9/1/2016,Mississippi,Lauderdale,1,1,2,Lauderdale
9/1/2016,Colorado,El Paso,0,0,0,El Paso
9/1/2016,West Virginia,Putnam,0,0,0,Putnam
9/1/2016,Oklahoma,Creek,0,0,0,Creek
9/1/2016,Ohio,Hocking,1,1,2,Hocking
9/1/2016,Florida,Escambia,0,0,0,Escambia
9/1/2016,Alabama,DeKalb,0,0,0,DeKalb
9/1/2016,Indiana,Bartholomew,0,1,1,Bartholomew
9/2/2016,Alabama,Mobile,1,0,1,Mobile
9/2/2016,Indiana,Vanderburgh,0,0,0,Vanderburgh
9/2/2016,South Carolina,Georgetown,0,0,0,Georgetown
9/3/2016,Delaware,New Castle,0,0,0,New Castle
9/3/2016,Kentucky,Laurel,0,0,0,Laurel
9/3/2016,Wyoming,Natrona,0,0,0,Natrona
9/4/2016,Virginia,Chesterfield,2,1,3,Chesterfield
9/4/2016,Wyoming,Natrona,0,0,0,Natrona
9/4/2016,Wyoming,Natrona,0,0,0,Natrona
9/4/2016,Wyoming,Natrona,0,0,0,Natrona
9/4/2016,Georgia,Cook,0,0,0,Cook
9/4/2016,Kansas,Geary,0,1,1,Geary
9/4/2016,Kentucky,Pike,0,1,1,Pike
9/5/2016,Alabama,Macon,0,2,2,Macon
9/5/2016,Alabama,Chambers,1,0,1,Chambers
9/5/2016,Georgia,Baldwin,0,0,0,Baldwin
9/5/2016,North Carolina,Forsyth,1,0,1,Forsyth
9/5/2016,Ohio,Ross,0,1,1,Ross
9/5/2016,Virginia,Caroline,0,1,1,Caroline
9/6/2016,Florida,Flagler,0,1,1,Flagler
9/6/2016,South Carolina,Darlington,0,1,1,Darlington
9/6/2016,Colorado,Mesa,0,0,0,Mesa
9/7/2016,Mississippi,George,0,1,1,George
9/7/2016,Virginia,Henrico,0,1,1,Henrico
9/7/2016,Wyoming,Natrona,0,0,0,Natrona
9/7/2016,Georgia,Columbia,0,0,0,Columbia
9/7/2016,Tennessee,Hamblen,0,0,0,Hamblen
9/7/2016,Georgia,Bibb,0,0,0,Bibb
9/7/2016,Indiana,Warrick,0,0,0,Warrick
9/8/2016,Virginia,Chesterfield,0,0,0,Chesterfield
9/8/2016,South Carolina,Horry,0,0,0,Horry
9/8/2016,South Carolina,Horry,0,0,0,Horry
9/8/2016,California,Los Angeles,0,0,0,Los Angeles
9/8/2016,Tennessee,Hamilton,0,1,1,Hamilton
9/8/2016,Texas,Harris,1,0,1,Harris
9/8/2016,Mississippi,Leflore,1,0,1,Leflore
9/8/2016,South Carolina,Horry,0,0,0,Horry
9/9/2016,Mississippi,Neshoba,0,1,1,Neshoba
9/10/2016,Indiana,Clay,0,1,1,Clay
9/11/2016,South Carolina,Anderson,0,0,0,Anderson
9/11/2016,Indiana,Tippecanoe,0,0,0,Tippecanoe
9/11/2016,Mississippi,Bolivar,1,0,1,Bolivar
9/11/2016,North Carolina,Hoke,0,1,1,Hoke
9/11/2016,Georgia,Troup,0,0,0,Troup
9/11/2016,Pennsylvania,Cumberland,0,0,0,Cumberland
9/12/2016,Michigan,Missaukee,1,0,1,Missaukee
9/12/2016,Virginia,Montgomery,0,0,0,Montgomery
9/13/2016,Illinois,Sangamon,0,0,0,Sangamon
9/13/2016,Alabama,Madison,0,0,0,Madison
9/13/2016,Tennessee,Sullivan,0,1,1,Sullivan
9/14/2016,Tennessee,Shelby,1,0,1,Shelby
9/14/2016,South Carolina,Aiken,1,0,1,Aiken
9/14/2016,Texas,Bexar,1,0,1,Bexar
9/14/2016,Georgia,Cobb,0,0,0,Cobb
9/14/2016,New Mexico,Eddy,0,1,1,Eddy
9/15/2016,Kansas,Ellsworth,0,1,1,Ellsworth
9/15/2016,Washington,Pierce,0,0,0,Pierce
9/16/2016,Georgia,Morgan,0,1,1,Morgan
9/16/2016,Texas,Harris,0,1,1,Harris
9/16/2016,Pennsylvania,Northampton,0,0,0,Northampton
9/17/2016,California,Sacramento,1,0,1,Sacramento
9/17/2016,Wyoming,Natrona,0,0,0,Natrona
9/17/2016,Alabama,Cullman,0,1,1,Cullman
9/17/2016,Florida,Seminole,0,0,0,Seminole
9/17/2016,Georgia,Dekalb,0,1,1,Dekalb
9/17/2016,Virginia,Spotsylvania,0,0,0,Spotsylvania
9/17/2016,Colorado,Mesa,0,0,0,Mesa
9/17/2016,Arkansas,Garland,0,0,0,Garland
9/18/2016,South Carolina,Horry,0,0,0,Horry
9/18/2016,South Carolina,Richland,0,0,0,Richland
9/18/2016,Tennessee,Jefferson,0,0,0,Jefferson
9/18/2016,Indiana,Vanderburgh,0,0,0,Vanderburgh
9/19/2016,Mississippi,Grenada,1,0,1,Grenada
9/19/2016,Utah,Cache,1,0,1,Cache
9/19/2016,Mississippi,Simpson,0,1,1,Simpson
9/19/2016,South Carolina,Edgefield,0,1,1,Edgefield
9/19/2016,North Carolina,Stokes,1,0,1,Stokes
9/20/2016,New York,Fulton,0,0,0,Fulton
9/20/2016,Georgia,Dekalb,0,0,0,Dekalb
9/20/2016,Tennessee,Decatur,1,0,1,Decatur
9/21/2016,Pennsylvania,Lancaster,0,0,0,Lancaster
9/21/2016,California,Sacramento,0,2,2,Sacramento
9/21/2016,South Carolina,Berkeley,0,0,0,Berkeley
9/21/2016,New Jersey,Gloucester,1,0,1,Gloucester
9/22/2016,Michigan,Genessee,0,0,0,Genessee
9/23/2016,Kentucky,Powell,0,1,1,Powell
9/23/2016,Virginia,Henrico,1,0,1,Henrico
9/23/2016,Alabama,Mobile,1,0,1,Mobile
9/23/2016,South Carolina,Horry,0,0,0,Horry
9/24/2016,Virginia,Floyd,0,1,1,Floyd
9/24/2016,North Carolina,Columbus,1,0,1,Columbus
9/24/2016,Texas,Harris,0,0,0,Harris
9/25/2016,Virginia,James City,0,3,3,James City
9/25/2016,Ohio,Gallia,1,0,1,Gallia
9/25/2016,California,Los Angeles,1,0,1,Los Angeles
9/25/2016,Utah,Kane,0,0,0,Kane
9/25/2016,Pennsylvania,Bradford,0,0,0,Bradford
9/26/2016,South Carolina,Richland,0,1,1,Richland
9/26/2016,South Carolina,Lexington,0,2,2,Lexington
9/26/2016,South Carolina,Dillon,0,1,1,Dillon
9/26/2016,Georgia,Paulding,0,0,0,Paulding
9/26/2016,California,El Dorado,1,0,1,El Dorado
9/26/2016,Colorado,Mesa,0,0,0,Mesa
9/27/2016,Tennessee,Hamblen,0,0,0,Hamblen
9/27/2016,Colorado,Delta,0,0,0,Delta
9/27/2016,Tennessee,Shelby,1,0,1,Shelby
9/27/2016,Florida,Indian River,0,0,0,Indian River
9/27/2016,California,Riverside,0,1,1,Riverside
9/27/2016,Kentucky,Bell,0,0,0,Bell
9/28/2016,Indiana,Johnson,0,0,0,Johnson
9/28/2016,Mississippi,Lee,0,1,1,Lee
9/28/2016,Texas,Taylor,0,1,1,Taylor
9/28/2016,South Carolina,Richland,0,2,2,Richland
9/28/2016,Tennessee,Meigs,0,1,1,Meigs
9/28/2016,Ohio,Miami,0,0,0,Miami
9/29/2016,Tennessee,Unicoi,0,0,0,Unicoi
9/29/2016,Alabama,Montgomery,0,1,1,Montgomery
9/29/2016,Texas,Harris,1,0,1,Harris
9/29/2016,Georgia,Burke,0,1,1,Burke
9/29/2016,Indiana,Clay,0,0,0,Clay
9/29/2016,Georgia,Burke,0,1,1,Burke
9/30/2016,South Carolina,Spartanburg,0,1,1,Spartanburg
9/30/2016,California,Madera,0,1,1,Madera
10/1/2016,West Virginia,Tyler,0,0,0,Tyler
10/1/2016,Colorado,Montrose,0,0,0,Montrose
10/1/2016,Pennsylvania,York,0,0,0,York
10/1/2016,Pennsylvania,Lehigh,0,0,0,Lehigh
10/1/2016,South Carolina,Richland,0,1,1,Richland
10/1/2016,Arkansas,Carroll,2,0,2,Carroll
10/1/2016,Maryland,Caroline,0,0,0,Caroline
10/1/2016,Minnesota,Polk,0,0,0,Polk
10/1/2016,Georgia,Gwinnett,0,0,0,Gwinnett
10/2/2016,Virginia,Henrico,1,0,1,Henrico
10/2/2016,Alabama,Montgomery,2,0,2,Montgomery
10/2/2016,Tennessee,Knox,0,1,1,Knox
10/3/2016,Texas,Harris,0,1,1,Harris
10/3/2016,Ohio,Cuyahoga,0,0,0,Cuyahoga
10/3/2016,Georgia,Richmond,0,0,0,Richmond
10/3/2016,North Carolina,Pitt,1,0,1,Pitt
10/4/2016,Mississippi,Leake,0,1,1,Leake
10/4/2016,Texas,Trinity,1,0,1,Trinity
10/4/2016,West Virginia,Hancock,0,0,0,Hancock
10/4/2016,Nebraska,Dawson,1,0,1,Dawson
10/4/2016,Virginia,Campbell,0,1,1,Campbell
10/5/2016,Oregon,Douglas,0,1,1,Douglas
10/5/2016,Kansas,Shawnee,0,0,0,Shawnee
10/6/2016,West Virginia,Kanawha,0,0,0,Kanawha
10/6/2016,Georgia,Forsyth,1,0,1,Forsyth
10/6/2016,Mississippi,Harrison,0,0,0,Harrison
10/6/2016,Mississippi,Harrison,0,1,1,Harrison
10/6/2016,Iowa,Linn,0,0,0,Linn
10/6/2016,Georgia,Fulton,1,0,1,Fulton
10/7/2016,Texas,Harris,0,1,1,Harris
10/7/2016,Ohio,Delaware,0,0,0,Delaware
10/7/2016,Georgia,Richmond,1,0,1,Richmond
10/7/2016,Alabama,Baldwin,1,0,1,Baldwin
10/7/2016,Florida,Lee,0,1,1,Lee
10/7/2016,Georgia,Taliaferro,0,0,0,Taliaferro
10/8/2016,Alabama,Madison,0,1,1,Madison
10/8/2016,Florida,Lee,0,0,0,Lee
10/8/2016,Mississippi,Copiah,0,0,0,Copiah
10/8/2016,Florida,Okaloosa,0,0,0,Okaloosa
10/9/2016,Kentucky,Pike,0,0,0,Pike
10/9/2016,Alabama,Etowah,0,1,1,Etowah
10/9/2016,Kentucky,Mccracken,0,0,0,Mccracken
10/9/2016,Oklahoma,Cherokee,0,0,0,Cherokee
10/10/2016,Alabama,Jefferson,0,1,1,Jefferson
10/10/2016,South Carolina,Calhoun,1,1,2,Calhoun
10/11/2016,Wyoming,Natrona,0,0,0,Natrona
10/11/2016,Minnesota,Beltrami,0,0,0,Beltrami
10/12/2016,Missouri,Mississippi,0,1,1,Mississippi
10/12/2016,Oklahoma,Mayes,1,0,1,Mayes
10/13/2016,Mississippi,Copiah,0,0,0,Copiah
10/13/2016,Texas,Harris,0,1,1,Harris
10/14/2016,Georgia,Rockdale,0,0,0,Rockdale
10/14/2016,Alabama,Marshall,0,0,0,Marshall
10/14/2016,Michigan,Gratiot,0,0,0,Gratiot
10/14/2016,Virginia,Stafford,0,0,0,Stafford
10/15/2016,Michigan,Midland,0,1,1,Midland
10/15/2016,Arkansas,Drew,0,1,1,Drew
10/15/2016,North Carolina,Bladen,2,0,2,Bladen
10/15/2016,Florida,Indian River,1,0,1,Indian River
10/15/2016,Michigan,Saginaw,0,0,0,Saginaw
10/15/2016,South Carolina,Charleston,1,0,1,Charleston
10/15/2016,Alabama,Jefferson,0,1,1,Jefferson
10/15/2016,Virginia,Louisa,0,0,0,Louisa
10/16/2016,Virginia,Fairfax,0,1,1,Fairfax
10/16/2016,Kentucky,Bullitt,0,0,0,Bullitt
10/16/2016,Louisiana,Cameron Parish,0,0,0,Cameron Parish
10/16/2016,Kansas,Cowley,0,1,1,Cowley
10/17/2016,Arkansas,Baxter,0,0,0,Baxter
10/17/2016,Mississippi,Jones,0,0,0,Jones
10/17/2016,North Carolina,Wayne,1,0,1,Wayne
10/17/2016,Arkansas,Jefferson,0,1,1,Jefferson
10/18/2016,Tennessee,Rutherford,0,0,0,Rutherford
10/18/2016,Tennessee,Wilson,0,1,1,Wilson
10/18/2016,North Carolina,Rutherford,1,0,1,Rutherford
10/18/2016,Virginia,Botetourt,0,0,0,Botetourt
10/18/2016,Mississippi,Forrest,0,0,0,Forrest
10/19/2016,North Carolina,Bladen,0,0,0,Bladen
10/19/2016,California,Kings,0,1,1,Kings
10/19/2016,West Virginia,Wayne,0,0,0,Wayne
10/19/2016,California,Modoc,1,1,2,Modoc
10/19/2016,Florida,Okeechobee,0,0,0,Okeechobee
10/19/2016,New York,Orange,0,0,0,Orange
10/20/2016,Virginia,Henrico,0,0,0,Henrico
10/20/2016,Texas,Kaufman,0,1,1,Kaufman
10/21/2016,North Carolina,Buncombe,0,1,1,Buncombe
10/21/2016,Tennessee,Lawrence,0,0,0,Lawrence
10/21/2016,Michigan,Charlevoix,0,1,1,Charlevoix
10/22/2016,Georgia,Toombs,1,0,1,Toombs
10/22/2016,South Carolina,Beaufort,0,1,1,Beaufort
10/22/2016,North Carolina,Wayne,1,0,1,Wayne
10/22/2016,West Virginia,Logan,0,0,0,Logan
10/23/2016,North Dakota,Morton,0,1,1,Morton
10/24/2016,Alabama,Jefferson,0,0,0,Jefferson
10/24/2016,Alabama,Crenshaw,1,1,2,Crenshaw
10/24/2016,New York,Greene,0,0,0,Greene
10/24/2016,Tennessee,Dickson,0,0,0,Dickson
10/24/2016,Colorado,El Paso,0,1,1,El Paso
10/25/2016,Tennessee,Cocke,0,0,0,Cocke
10/25/2016,Idaho,Jefferson,0,2,2,Jefferson
10/25/2016,North Carolina,Pitt,0,0,0,Pitt
10/25/2016,Georgia,Carroll,0,0,0,Carroll
10/26/2016,Virginia,Henrico,0,0,0,Henrico
10/26/2016,Alabama,Cullman,0,1,1,Cullman
10/26/2016,Alabama,Jefferson,1,0,1,Jefferson
10/26/2016,Arizona,Yavapai,1,0,1,Yavapai
10/26/2016,Michigan,Bay,0,1,1,Bay
10/27/2016,North Dakota,Morton,0,0,0,Morton
10/27/2016,North Carolina,Wayne,0,1,1,Wayne
10/27/2016,Texas,Angelina,0,0,0,Angelina
10/27/2016,Florida,Orange,0,0,0,Orange
10/27/2016,Florida,Hernando,0,1,1,Hernando
10/28/2016,Minnesota,Traverse,1,0,1,Traverse
10/28/2016,West Virginia,Kanawha,2,0,2,Kanawha
10/28/2016,South Carolina,Colleton,2,0,2,Colleton
10/28/2016,West Virginia,Marion,0,0,0,Marion
10/29/2016,Virginia,Chesterfield,0,0,0,Chesterfield
10/29/2016,South Carolina,Sumter,0,1,1,Sumter
10/29/2016,West Virginia,Preston,0,2,2,Preston
10/30/2016,California,Sacramento,0,0,0,Sacramento
10/30/2016,Georgia,Gwinnett,0,1,1,Gwinnett
10/30/2016,California,Stanislaus,0,1,1,Stanislaus
10/30/2016,Arkansas,Mississippi,0,0,0,Mississippi
10/31/2016,South Carolina,Horry,0,1,1,Horry
10/31/2016,Arkansas,Polk,0,1,1,Polk
10/31/2016,Arkansas,Sebastian,0,1,1,Sebastian
10/31/2016,Georgia,Fulton,0,1,1,Fulton
11/1/2016,West Virginia,Harrison,0,0,0,Harrison
11/2/2016,California,Los Angeles,0,0,0,Los Angeles
11/2/2016,Mississippi,Lee,0,1,1,Lee
11/2/2016,South Carolina,Horry,0,1,1,Horry
11/2/2016,Mississippi,Lamar,1,0,1,Lamar
11/2/2016,Texas,Upshur,0,1,1,Upshur
11/3/2016,California,Los Angeles,0,1,1,Los Angeles
11/3/2016,South Carolina,Richland,1,0,1,Richland
11/3/2016,Ohio,Warren,1,0,1,Warren
11/3/2016,Texas,Titus,0,1,1,Titus
11/4/2016,Texas,Grimes,1,0,1,Grimes
11/4/2016,Virginia,Rockbridge,0,0,0,Rockbridge
11/6/2016,Virginia,Henrico,0,1,1,Henrico
11/6/2016,Tennessee,Shelby,0,0,0,Shelby
11/6/2016,Arizona,Pinal,0,1,1,Pinal
11/6/2016,South Carolina,Richland,0,1,1,Richland
11/6/2016,Michigan,Wexford,0,1,1,Wexford
11/6/2016,South Carolina,Berkeley,0,1,1,Berkeley
11/7/2016,Delaware,New Castle,0,0,0,New Castle
11/7/2016,West Virginia,Fayette,1,0,1,Fayette
11/8/2016,South Carolina,Antreville,1,0,1,Antreville
11/8/2016,Michigan,Muskegon,1,0,1,Muskegon
11/8/2016,Virginia,Stafford,1,0,1,Stafford
11/8/2016,California,Kings,0,0,0,Kings
11/8/2016,California,Los Angeles,1,0,1,Los Angeles
11/9/2016,West Virginia,Jefferson,0,0,0,Jefferson
11/9/2016,South Carolina,Horry,0,0,0,Horry
11/9/2016,West Virginia,Harrison,0,0,0,Harrison
11/9/2016,Florida,Marion,0,0,0,Marion
11/10/2016,Minnesota,Beltrami,0,0,0,Beltrami
11/10/2016,Iowa,Madison,0,1,1,Madison
11/10/2016,California,Humboldt,0,0,0,Humboldt
11/10/2016,Arkansas,Pulaski,1,0,1,Pulaski
11/11/2016,Georgia,Dekalb,0,2,2,Dekalb
11/11/2016,Colorado,Montrose,1,1,2,Montrose
11/11/2016,Colorado,Boulder,0,0,0,Boulder
11/11/2016,Virginia,Albemarle,0,1,1,Albemarle
11/11/2016,Wisconsin,Oconto,0,1,1,Oconto
11/11/2016,California,Riverside,1,0,1,Riverside
11/12/2016,Tennessee,Bradley,0,0,0,Bradley
11/12/2016,Kansas,Cheyenne,0,0,0,Cheyenne
11/12/2016,Illinois,Winnebago,0,0,0,Winnebago
11/12/2016,Minnesota,Douglas,0,1,1,Douglas
11/13/2016,Missouri,Douglas,0,1,1,Douglas
11/13/2016,Colorado,Park,1,0,1,Park
11/13/2016,Colorado,Mesa,0,0,0,Mesa
11/13/2016,Georgia,Jasper,1,0,1,Jasper
11/13/2016,Florida,Osceola,0,0,0,Osceola
11/14/2016,Georgia,Bartow,0,0,0,Bartow
11/14/2016,South Carolina,Orangeburg,0,0,0,Orangeburg
11/14/2016,Kentucky,Daviess,1,0,1,Daviess
11/14/2016,Kansas,Pratt,0,0,0,Pratt
11/15/2016,Montana,Park,1,0,1,Park
11/15/2016,Florida,Saint Lucie,0,0,0,Saint Lucie
11/15/2016,Michigan,Alcona,0,1,1,Alcona
11/15/2016,West Virginia,Kanawha,0,1,1,Kanawha
11/15/2016,New Mexico,Chaves,0,0,0,Chaves
11/15/2016,Oklahoma,Creek,2,0,2,Creek
11/16/2016,Washington,Cowlitz,0,0,0,Cowlitz
11/16/2016,North Carolina,Lenoir,0,0,0,Lenoir
11/16/2016,West Virginia,Pendleton,0,0,0,Pendleton
11/16/2016,South Carolina,Richland,0,1,1,Richland
11/16/2016,Mississippi,Marion,0,1,1,Marion
11/16/2016,Alabama,Macon,0,0,0,Macon
11/16/2016,Florida,Santa Rosa,0,0,0,Santa Rosa
11/17/2016,Florida,Jackson,0,0,0,Jackson
11/17/2016,Illinois,Kankakee,1,0,1,Kankakee
11/17/2016,Oregon,Marion,0,0,0,Marion
11/17/2016,Colorado,Mesa,0,0,0,Mesa
11/18/2016,South Carolina,Richland,0,1,1,Richland
11/18/2016,Michigan,Lake,1,1,2,Lake
11/18/2016,Ohio,Preble,0,1,1,Preble
11/19/2016,South Carolina,Berkeley,0,0,0,Berkeley
11/19/2016,New York,Schuyler,0,1,1,Schuyler
11/19/2016,Georgia,Dougherty,0,0,0,Dougherty
11/19/2016,Florida,Palm Beach,0,3,3,Palm Beach
11/19/2016,Texas,Harris,0,1,1,Harris
11/19/2016,Washington,Yakima,1,0,1,Yakima
11/20/2016,South Carolina,Richland,0,1,1,Richland
11/20/2016,South Carolina,Darlington,0,3,3,Darlington
11/20/2016,Virginia,Dinwiddie,1,0,1,Dinwiddie
11/20/2016,California,Fresno,0,1,1,Fresno
11/20/2016,Tennessee,Robertson,0,0,0,Robertson
11/20/2016,Alabama,Randolph,2,1,3,Randolph
11/21/2016,Virginia,Henrico,1,0,1,Henrico
11/22/2016,Arkansas,Searcy,1,0,1,Searcy
11/23/2016,Virginia,Henrico,1,0,1,Henrico
11/23/2016,Florida,Pinellas,0,0,0,Pinellas
11/23/2016,Texas,Bandera,0,1,1,Bandera
11/23/2016,Georgia,Burke,0,1,1,Burke
11/23/2016,Minnesota,Olmsted,0,0,0,Olmsted
11/23/2016,Virginia,Henrico,0,0,0,Henrico
11/24/2016,Georgia,Carroll,0,0,0,Carroll
11/24/2016,Florida,Levy,1,0,1,Levy
11/25/2016,Virginia,Caroline,0,1,1,Caroline
11/25/2016,California,Ventura,0,0,0,Ventura
11/26/2016,Maryland,Cecil,0,1,1,Cecil
11/26/2016,Michigan,Branch,1,0,1,Branch
11/27/2016,Mississippi,Lamar,0,1,1,Lamar
11/27/2016,South Carolina,Marlboro,1,0,1,Marlboro
11/28/2016,Ohio,Mahoning,0,0,0,Mahoning
11/28/2016,West Virginia,Nicholas,1,0,1,Nicholas
11/28/2016,Tennessee,Hamilton,0,0,0,Hamilton
11/28/2016,Georgia,Gwinnett,1,0,1,Gwinnett
11/28/2016,Mississippi,Rankin,0,0,0,Rankin
11/28/2016,Tennessee,Davidson,0,0,0,Davidson
11/29/2016,Delaware,New Castle,0,0,0,New Castle
11/29/2016,Virginia,Chesterfield,0,1,1,Chesterfield
11/29/2016,Kentucky,Todd,0,0,0,Todd
11/30/2016,Kansas,Cheyenne,0,1,1,Cheyenne
11/30/2016,Oklahoma,Pontotoc,0,1,1,Pontotoc
11/30/2016,Florida,Palm Beach,0,1,1,Palm Beach
11/30/2016,California,San Diego,0,0,0,San Diego
12/1/2016,Ohio,Ross,0,0,0,Ross
12/1/2016,Georgia,Floyd,0,0,0,Floyd
12/1/2016,Maine,Hancock,0,0,0,Hancock
12/1/2016,West Virginia,Ohio,0,0,0,Ohio
12/1/2016,Missouri,Barry,0,0,0,Barry
12/1/2016,Ohio,Tuscarawas,0,0,0,Tuscarawas
12/2/2016,Virginia,Henrico,1,0,1,Henrico
12/2/2016,Michigan,Isabella,0,1,1,Isabella
12/2/2016,Virginia,Charlotte,1,0,1,Charlotte
12/2/2016,Virginia,Bedford,0,0,0,Bedford
12/2/2016,North Carolina,Wake,0,0,0,Wake
12/3/2016,Michigan,Gratiot,0,1,1,Gratiot
12/3/2016,North Carolina,Davidson,0,1,1,Davidson
12/3/2016,Florida,Calhoun,0,2,2,Calhoun
12/3/2016,Georgia,Toombs,0,1,1,Toombs
12/3/2016,South Carolina,Orangeburg,0,1,1,Orangeburg
12/3/2016,Alabama,Lowndes,1,0,1,Lowndes
12/4/2016,Georgia,Haralson,0,1,1,Haralson
12/4/2016,Mississippi,Lauderdale,1,0,1,Lauderdale
12/4/2016,South Carolina,Orangeburg,0,2,2,Orangeburg
12/5/2016,Indiana,Kosciusko,0,0,0,Kosciusko
12/5/2016,Colorado,Adams,0,0,0,Adams
12/5/2016,Michigan,Midland,2,0,2,Midland
12/5/2016,New Mexico,Taos,0,0,0,Taos
12/5/2016,Florida,Holmes,0,0,0,Holmes
12/6/2016,Virginia,Henrico,0,1,1,Henrico
12/6/2016,Georgia,Gwinnett,1,0,1,Gwinnett
12/7/2016,California,Humboldt,0,0,0,Humboldt
12/7/2016,Georgia,Floyd,0,0,0,Floyd
12/7/2016,Georgia,Oconee,0,1,1,Oconee
12/7/2016,Tennessee,Bradley,0,1,1,Bradley
