latitude,longitude
40.4358,-79.9615
39.8043,-86.1691
39.9753,-75.2315
39.141,-84.4504
40.438,-79.9775
41.7093,-73.9034
40.0227,-75.1581
39.2093,-84.45
30.6306,-96.4102
39.9624,-75.0594
41.4993,-81.6944
36.5736,-87.303
37.6066,-77.4983
38.8445,-77.069
38.9818,-77.0234
40.748,-74.2162
38.8235,-77.0584
37.5986,-122.387
39.8003,-89.6493
40.8505,-73.9059
33.6356,-84.4333
40.7073,-73.7294
35.0599,-78.8872
32.2685,-90.2273
36.5715,-87.4262
32.1104,-81.1598
33.9972,-117.485
38.9002,-76.9212
33.9901,-80.9746
37.5024,-77.5204
32.466,-84.9767
34.9943,-81.242
42.9874,-83.6684
47.6211,-117.55
39.2602,-76.527
37.6358,-122.4
41.0593,-124.143
28.4745,-81.31
34.7166,-92.2249
32.8643,-83.6158
39.294,-76.62
42.4684,-82.9555
29.6578,-95.2767
26.4016,-80.1735
37.1902,-76.4884
36.8385,-76.0851
30.0355,-89.9253
34.7897,-86.5986
45.4943,-122.479
32.3964,-90.1394
34.7533,-92.2687
34.421,-118.931
42.8134,-87.8431
36.636,-119.556
38.6477,-121.464
44.5497,-123.265
45.6405,-122.621
36.0547,-90.7878
31.6729,-93.0553
36.0894,-86.6937
39.9827,-83.0492
39.9977,-82.9749
36.5627,-82.1832
40.9247,-73.9026
35.953,-78.6369
31.4719,-100.448
43.4255,-83.9181
36.1357,-120.354
40.5556,-74.147
37.7438,-97.7554
29.9308,-91.6794
41.8275,-71.4362
41.3085,-72.9032
32.3268,-90.2417
29.4241,-98.4936
29.9478,-90.1068
43.0328,-83.6553
41.8103,-71.4544
25.9433,-80.216
32.3236,-90.2287
38.9622,-92.3364
45.5039,-122.874
38.9636,-77.0164
31.559,-110.245
34.7445,-87.6514
43.0423,-89.397
25.8941,-97.4573
32.7136,-117.084
41.6141,-93.65
41.8918,-87.715
43.1026,-89.34
40.9214,-74.159
44.8996,-93.2425
36.0863,-115.19
42.4689,-70.9813
43.0792,-87.9596
36.705,-121.653
41.7742,-87.641
34.6484,-78.5971
39.9728,-75.2016
35.0583,-85.0331
38.8878,-76.9558
38.9149,-77.0911
39.9374,-82.8317
40.3782,-77.0901
41.6279,-83.6103
45.519,-122.561
39.2435,-84.5196
37.6141,-120.989
32.5239,-92.1076
45.5591,-122.665
43.068,-87.9749
42.2689,-83.2846
33.466,-112.146
40.6255,-74.0809
30.524,-91.1813
41.8757,-87.814
42.2483,-71.1282
30.0566,-90.536
39.1223,-84.5745
29.9281,-90.0774
32.8085,-80.1256
27.9666,-82.4185
29.7604,-95.3698
39.2988,-76.6116
34.0537,-80.9468
28.7632,-81.6244
38.0479,-84.4546
32.609,-110.771
41.2863,-72.9324
38.9611,-92.3424
40.0323,-82.9835
40.0472,-74.89
43.0481,-76.1474
31.489,-100.492
30.2894,-81.6314
39.2962,-76.7073
39.7193,-104.686
42.8894,-85.6349
33.5126,-84.3599
25.6315,-80.3987
40.3089,-76.8999
35.7034,-78.2416
29.9857,-90.0595
43.1309,-77.6696
34.7078,-86.5898
38.9599,-92.3847
29.9322,-90.0406
41.7148,-81.2373
40.0339,-76.3224
30.6465,-88.094
41.5751,-81.5753
41.3145,-81.8325
39.352,-84.3341
47.571,-122.295
42.1598,-72.4981
36.7814,-119.754
39.2987,-76.6135
32.3437,-94.9711
40.2732,-76.8867
41.9035,-87.6598
40.3562,-75.9176
41.782,-87.611
39.1606,-84.5055
40.4889,-74.4487
45.3466,-68.5524
29.9473,-95.397
35.3612,-118.994
37.5473,-77.442
34.6242,-78.6175
31.556,-91.3908
39.7681,-86.1197
41.672,-71.9097
43.2975,-78.7247
39.1172,-76.6264
35.0965,-78.9145
29.692,-95.4152
39.9336,-75.1928
36.4459,-83.9798
42.7259,-71.1836
34.7229,-86.5983
26.5613,-81.5874
40.335,-85.3465
40.1912,-75.103
41.5351,-81.5447
41.4237,-75.6487
40.0314,-75.1548
39.7937,-89.6201
39.1645,-84.4543
32.9163,-86.6088
44.9178,-93.1873
39.7854,-84.2107
40.0381,-76.4551
38.9156,-77.032
38.8622,-76.971
35.3588,-93.5221
38.343,-81.6238
37.4216,-77.4768
33.2057,-96.638
38.6575,-90.259
39.294,-76.62
35.3258,-119.01
39.1023,-94.6494
41.6607,-83.6677
34.0007,-81.0348
35.802,-83.943
40.2001,-77.1906
34.4079,-81.0962
35.2792,-77.5807
38.246,-85.8112
39.7479,-104.996
34.0628,-117.732
36.3821,-82.1546
47.7549,-117.402
37.1837,-87.5962
32.4782,-85.0522
32.3986,-91.1579
25.9179,-80.2039
38.8623,-76.971
34.0145,-86.4997
32.8414,-83.6679
32.8687,-96.911
29.6503,-95.4985
37.6537,-97.27
39.3101,-76.7373
33.0111,-117.085
35.2773,-77.5859
34.7639,-84.9567
30.0861,-91.904
39.3695,-74.433
34.4013,-81.0955
42.8074,-71.2828
41.5281,-81.54
41.4469,-81.5721
34.1687,-118.383
35.9154,-77.8695
40.1038,-88.1886
32.7377,-96.6482
30.3603,-91.124
35.7653,-78.5593
26.5067,-80.0902
32.7058,-96.8888
33.6356,-84.4333
35.7636,-119.234
42.0401,-88.2802
34.3482,-89.5198
36.0023,-90.8124
40.0208,-75.0744
39.2891,-76.597
31.8457,-102.368
40.5516,-105.024
40.0275,-75.1471
26.1907,-80.2077
39.0987,-94.6495
39.7671,-104.971
33.5154,-81.9507
35.5239,-82.2206
32.6121,-117.082
43.0731,-89.4012
42.213,-89.106
38.8483,-77.0519
32.7663,-92.3689
40.0511,-75.174
37.7471,-122.404
39.4433,-75.2365
34.4319,-118.93
39.9771,-82.8421
38.2441,-85.7637
35.0545,-89.9959
30.6893,-88.1209
39.0935,-84.5734
39.9724,-84.7029
43.1194,-87.9836
39.2937,-76.6549
32.7117,-103.137
36.087,-86.6903
38.7405,-90.3648
32.8718,-85.9136
29.4251,-98.4474
38.2578,-104.662
36.3483,-82.1996
41.737,-72.6917
28.795,-81.3596
34.9871,-85.2854
40.0782,-74.8534
36.9834,-86.4377
34.1423,-87.9886
39.8314,-75.3923
40.0394,-75.3871
41.6602,-86.2427
28.4953,-81.4421
36.6659,-76.9386
26.1678,-80.2031
20.7601,-156.328
44.9179,-93.1848
38.9086,-92.3392
48.192,-114.317
43.9904,-90.4998
43.0784,-89.3867
35.3454,-94.3602
29.7604,-95.3698
25.8714,-80.2833
39.3313,-76.6705
32.8257,-80.0397
34.7371,-86.6524
33.482,-80.897
39.3289,-76.6606
32.4164,-87.0242
36.4446,-82.9502
33.4804,-111.894
36.9545,-86.4268
32.7442,-96.8302
43.0491,-89.5031
35.1118,-85.27
39.9182,-75.2632
42.0903,-72.5661
28.5237,-81.3065
37.6833,-97.3929
41.7628,-87.6738
35.6284,-88.7964
31.1804,-83.8055
43.0223,-83.6868
38.8483,-77.0519
33.606,-84.3627
34.5255,-117.3
42.4511,-83.206
42.3289,-83.1207
41.1875,-73.202
41.8385,-87.7296
29.7654,-95.3663
31.991,-81.1561
40.4934,-74.4616
39.9277,-82.9646
40.3086,-78.9068
40.0184,-82.9646
40.6316,-74.1617
42.7517,-87.8201
39.5208,-119.87
31.3047,-86.4838
,
37.6214,-77.4258
41.7641,-88.3272
41.7728,-88.3142
29.8968,-90.2097
32.8881,-97.0374
34.9855,-78.9092
,
35.5788,-77.3561
36.0869,-95.958
29.3566,-98.5311
40.9766,-75.2796
32.0332,-91.0011
37.384,-120.605
30.035,-89.9304
35.5858,-77.3706
34.8546,-92.3994
38.0267,-84.535
39.0727,-75.5608
43.1738,-77.5936
40.9346,-73.8958
25.9182,-80.1959
39.1582,-75.5244
42.4876,-92.3559
44.1003,-70.2148
44.8996,-93.2425
36.0971,-95.9757
39.9643,-75.1946
39.785,-84.2076
29.9982,-90.0605
39.9912,-75.1686
35.4511,-77.4299
30.4382,-91.1824
40.0963,-83.1741
36.4935,-86.8857
44.2313,-72.5533
36.1511,-95.9945
32.7535,-79.9528
26.6905,-80.0517
28.2904,-81.411
38.8719,-76.8336
33.9702,-118.262
39.9991,-82.9794
40.8566,-73.8676
30.3344,-81.5903
33.4622,-81.9419
38.0487,-84.4805
37.5514,-82.1364
33.7598,-84.4134
35.1776,-89.7736
38.0479,-84.4835
35.2327,-91.745
40.4806,-88.9846
38.0266,-84.5184
34.7183,-92.2881
35.6085,-77.3987
30.2951,-81.4506
39.9526,-75.1652
39.8496,-104.674
29.942,-90.0751
32.6342,-87.4001
35.1152,-90.0111
39.8893,-84.2167
32.2487,-110.851
40.7235,-74.1839
42.3872,-83.0922
38.88,-76.9984
38.8732,-76.9507
38.8617,-76.9993
38.8991,-76.9771
39.9095,-79.8254
29.469,-98.5285
42.4352,-122.889
41.818,-75.6554
40.3284,-75.9107
40.0355,-76.3098
29.6362,-82.3431
32.7629,-117.016
42.7275,-73.6898
41.6038,-93.6317
40.0438,-75.1583
40.7558,-73.9219
35.1427,-89.956
41.1325,-85.1606
37.6214,-77.4258
33.409,-94.0595
34.0037,-118.298
38.4043,-82.4296
39.8411,-86.2714
28.0083,-81.7367
38.9635,-77.0881
37.1901,-76.4899
39.1424,-76.6992
30.035,-89.9304
32.9247,-96.7947
41.4571,-82.1741
39.308,-76.6449
39.3099,-76.5925
43.0709,-78.9393
36.1042,-79.4416
40.5657,-74.6003
33.1947,-87.5448
36.0635,-86.6451
29.9746,-92.1343
30.8377,-83.2829
41.3228,-72.9349
38.7405,-90.3648
41.8827,-87.7733
39.7356,-75.6167
40.7225,-74.0576
38.7405,-90.3648
29.972,-90.2367
39.998,-75.1722
48.0811,-114.748
41.9715,-87.8954
41.6812,-86.2766
36.0875,-79.4184
40.3388,-85.3426
35.2072,-89.8709
44.1519,-94.0352
40.7243,-73.9498
32.3558,-90.1526
39.8496,-104.674
34.3581,-86.2947
39.6983,-104.837
28.2359,-82.352
36.1511,-95.9945
35.3565,-77.9739
33.97,-118.263
41.71,-87.5523
25.832,-80.2168
35.9123,-84.0833
29.719,-95.7891
38.4226,-81.8009
35.1384,-80.7421
34.9941,-79.1799
39.9674,-75.2167
39.0855,-94.5486
40.4235,-79.8824
39.9637,-75.1715
35.0432,-79.2451
29.6578,-95.2767
37.4661,-122.147
35.1294,-89.967
38.6839,-90.2917
38.6737,-90.2824
33.6313,-78.9476
39.5033,-84.3144
32.3747,-90.1258
37.9867,-87.6061
37.0858,-94.4972
38.2094,-85.7632
39.8228,-86.2175
37.5215,-121.914
26.6037,-80.1076
29.9872,-95.3477
35.0807,-89.8504
39.9526,-75.1652
40.143,-87.5964
39.7456,-75.5308
41.6971,-84.9882
43.07,-83.7195
32.773,-97.0849
33.651,-84.0088
39.9611,-75.2227
34.4861,-86.8808
39.0346,-94.5217
39.2861,-76.6454
36.932,-76.2083
41.934,-71.3199
40.6906,-89.6058
39.2861,-76.6454
34.0816,-84.4541
41.2115,-73.1959
41.9142,-88.3087
30.7938,-83.2804
29.7234,-95.337
44.6598,-73.1322
42.9074,-85.6078
41.3048,-72.923
39.9793,-82.9859
31.7875,-106.448
42.2302,-83.3289
40.0844,-82.9657
39.2393,-84.4544
32.7636,-97.4883
33.6356,-84.4333
40.7734,-72.9439
41.606,-70.9107
43.9266,-70.5255
35.2416,-77.5784
43.6191,-116.261
35.1426,-89.9562
30.7149,-88.0942
39.1089,-84.5706
40.2049,-74.7525
28.0549,-81.9815
41.3048,-72.923
27.4657,-80.3539
39.2861,-76.6454
24.6839,-81.3608
26.088,-80.1367
40.1384,-87.6356
41.6661,-72.777
39.0969,-76.7206
28.9003,-81.2461
26.7988,-80.0711
33.9835,-118.293
42.3316,-71.0961
32.2094,-110.818
39.2276,-83.2705
38.7849,-76.8721
35.0203,-89.8375
33.5531,-112.054
37.5666,-77.4681
40.7075,-74.1594
36.0707,-79.7704
43.9296,-70.5253
29.7378,-95.4964
39.2971,-76.5726
29.9546,-95.5805
41.0967,-112.068
41.1656,-85.1659
43.6345,-83.9099
33.3931,-111.589
33.7302,-81.1329
35.3594,-118.987
38.8901,-90.0647
25.7284,-80.3089
42.4213,-87.8905
41.9568,-91.7232
35.3004,-80.7533
35.0029,-89.9369
33.9967,-118.115
46.7589,-96.9037
40.4638,-122.339
37.1772,-87.1423
35.981,-78.8981
31.6858,-106.171
40.2218,-74.7465
41.2003,-96.032
27.4657,-80.3539
29.988,-90.8381
39.7684,-86.1581
36.1622,-95.9981
39.7786,-84.2477
30.4089,-89.0868
33.0421,-96.6123
30.1021,-81.7257
25.8697,-80.2918
33.813,-88.5515
33.5635,-81.0755
37.2988,-121.954
44.1518,-93.9865
30.3785,-88.6469
36.1611,-115.117
37.6731,-86.7039
33.3943,-104.523
,
39.2387,-84.4575
42.5779,-73.8184
37.5455,-82.7779
35.5022,-84.624
36.9795,-76.401
35.9675,-83.9143
33.9593,-118.278
32.2906,-90.2009
39.3098,-81.5529
36.1147,-115.173
40.0109,-83.4153
41.4805,-81.6919
39.6647,-77.7007
33.5754,-84.3016
41.709,-87.6199
41.7406,-81.2508
40.7891,-73.9486
37.4245,-121.883
35.6694,-97.4604
39.2299,-76.5999
34.5011,-117.539
42.3407,-71.0777
32.7714,-111.595
37.5445,-79.0854
44.8291,-91.5815
44.061,-86.3709
38.9115,-76.9848
38.8695,-76.9667
38.9127,-77.0179
28.4627,-81.4598
38.9027,-76.9816
38.9429,-77.0141
40.3832,-79.5918
40.9764,-75.2797
32.2531,-90.8606
43.1375,-76.1709
39.6418,-77.72
35.2656,-77.6356
38.8736,-76.9343
30.1719,-97.796
38.8972,-76.995
40.291,-86.5023
38.959,-76.9873
41.9207,-71.2983
34.0641,-118.371
40.7324,-124.212
39.7081,-84.1491
39.9978,-75.1603
41.9194,-87.7138
43.0748,-89.3934
36.2236,-86.822
43.0592,-87.945
33.4426,-86.1168
32.2531,-90.8606
44.144,-75.7139
38.8254,-84.5012
29.7364,-95.4968
36.9342,-121.774
34.87,-86.5673
39.9526,-75.1652
25.9206,-80.2304
32.7961,-93.9312
40.8743,-80.5661
39.9798,-75.2197
26.07,-81.4279
38.4152,-82.4331
43.0028,-87.9259
48.1144,-114.023
25.8273,-80.1936
40.0183,-79.5781
32.7331,-96.8815
43.041,-76.1721
25.8265,-80.1913
35.0258,-78.9013
42.298,-71.0842
39.3698,-76.5643
33.4729,-86.9101
39.3062,-94.7163
29.7604,-95.3698
38.205,-85.7785
30.5679,-96.2943
30.6833,-88.2011
41.8852,-71.376
33.9872,-118.274
42.7827,-71.0824
28.0999,-82.3744
39.9573,-82.7916
44.7881,-117.846
35.6955,-88.8587
34.6142,-92.2763
29.9267,-90.1008
40.692,-74.2021
35.0507,-89.8923
34.7158,-92.3436
30.0202,-91.8274
44.1405,-75.7115
36.9786,-76.4159
35.5838,-82.6358
42.6597,-73.7668
40.069,-80.7228
42.2302,-83.3289
35.4168,-97.5205
40.4342,-80.0637
35.9809,-78.8187
32.3341,-86.2985
36.6338,-76.6087
41.1403,-100.76
43.2562,-88.1944
27.6769,-97.3054
26.6681,-81.8159
38.3544,-98.7658
43.0898,-87.9807
41.4151,-81.902
41.4576,-82.1862
41.5736,-87.1846
29.7604,-95.3698
40.0217,-83.157
40.3567,-78.4302
29.8343,-95.4444
41.4767,-82.1529
41.2407,-75.5158
39.1534,-84.6026
42.9843,-83.6533
42.2885,-83.1478
27.5865,-97.7972
38.0936,-85.8804
45.0039,-93.2714
33.9478,-116.482
33.4729,-86.9101
36.0458,-79.9465
38.9706,-77.0664
28.6656,-80.8449
42.9526,-83.6405
34.0942,-81.1525
35.011,-90.7853
,
38.3326,-77.0484
30.4491,-91.1871
41.7049,-85.9158
38.8186,-76.8909
38.9706,-77.0664
38.8267,-77.01
38.8328,-76.9968
42.1858,-71.84
28.4926,-81.411
40.6139,-75.4453
35.6474,-88.8561
38.4491,-86.7143
28.5169,-81.3311
47.675,-117.417
34.5037,-78.1499
39.7692,-84.223
29.8406,-98.4105
38.5111,-90.0074
36.1646,-86.7771
29.9218,-95.4125
37.7786,-122.432
41.85,-87.7052
27.996,-82.4233
32.0555,-81.084
30.639,-92.4309
42.2063,-72.6124
34.67,-92.3721
30.5326,-91.1569
30.2447,-93.147
39.967,-75.0054
34.7697,-92.3753
41.7002,-86.3104
32.4646,-83.7249
26.2705,-81.5607
37.8206,-85.9265
33.4103,-93.9718
39.8322,-84.8256
39.293,-76.5994
40.7549,-73.9685
36.0813,-79.7743
41.6536,-70.9352
40.7608,-73.9682
45.4615,-91.1386
40.7821,-111.98
30.4799,-90.9368
30.3135,-97.7569
45.4976,-122.525
38.269,-104.598
30.0024,-95.3102
42.2567,-89.0858
28,-97.5247
32.2371,-80.8604
29.8,-95.3879
41.8745,-87.7236
35.9004,-79.1654
41.4826,-81.6322
36.0789,-79.7807
41.6042,-73.9893
30.2093,-97.6529
34.7177,-92.3424
32.3355,-95.3846
39.7656,-84.2471
41.8824,-87.6793
40.8841,-73.9777
37.9549,-121.288
37.501,-77.5002
40.8893,-73.8216
43.6758,-92.9848
30.3358,-81.7646
36.1027,-79.4369
41.7477,-86.1356
27.6216,-97.6638
43.0391,-89.4898
36.0853,-86.708
30.8689,-88.3105
31.1804,-83.8055
40.8097,-74.1216
28.567,-81.4497
41.5834,-87.5
42.3929,-82.9832
45.643,-122.671
47.1632,-122.027
39.9907,-75.1083
29.7604,-95.3698
43.9553,-86.4526
42.16,-72.4801
35.3457,-80.8392
28.5392,-81.4127
27.9959,-82.4996
39.7912,-86.1851
35.1366,-80.7349
27.9961,-82.4265
40.2369,-74.7792
38.8128,-77.0512
30.199,-85.8459
39.3933,-84.5496
41.7465,-87.6637
31.6291,-95.5773
42.9843,-83.6533
26.2752,-80.1097
36.0707,-79.77
44.0034,-72.1573
29.8,-95.3879
42.7075,-87.7929
37.4687,-82.8297
39.7331,-104.964
35.5494,-77.1922
32.8165,-96.5958
36.1717,-86.8178
35.2113,-88.2332
,
27.7122,-82.6524
41.7544,-86.153
33.7782,-79.0169
37.5025,-77.4687
42.0243,-79.8187
32.7059,-96.776
32.7678,-96.9038
29.8645,-95.4739
32.4424,-80.7234
33.4933,-112.341
37.9559,-87.5056
43.1666,-77.6274
42.6692,-84.5991
40.008,-74.9696
29.9872,-95.3477
43.0389,-87.9132
40.8218,-73.9036
36.8081,-119.889
32.8185,-97.2344
32.3557,-90.1551
30.5087,-87.2499
39.4045,-75.2066
32.356,-86.3356
26.2956,-97.9695
39.7598,-75.5399
32.3076,-87.2422
36.0916,-115.151
32.0853,-81.1186
37.9585,-87.5523
41.6536,-70.9352
44.882,-93.205
42.061,-71.011
26.0698,-80.1367
41.8551,-87.6834
41.262,-75.8181
40.7282,-74.2151
47.4435,-122.296
41.6851,-88.0909
39.7436,-75.5367
40.4556,-88.1025
30.4879,-81.6675
30.3952,-84.345
40.6786,-89.6276
41.7669,-87.6448
38.895,-90.1663
34.1806,-97.1348
39.7676,-84.2425
28.532,-81.4624
34.6384,-79.1097
29.8496,-95.511
35.0952,-89.9969
38.5934,-90.2266
38.3694,-82.5558
33.7109,-84.3296
26.1811,-98.1359
33.7782,-79.0169
42.6706,-73.7746
37.7938,-122.24
33.8847,-118.073
39.9255,-74.9494
40.7632,-73.3239
42.2223,-83.3966
36.7505,-119.782
27.8456,-82.3327
43.1777,-87.9895
35.2625,-91.7406
41.7809,-87.6865
43.0595,-83.698
40.7104,-73.9589
36.1447,-86.59
40.1109,-111.665
30.0413,-95.4578
40.7501,-73.9749
37.7332,-76.6779
39.3437,-76.6521
29.85,-95.5113
35.8753,-86.4979
42.7564,-84.5283
39.3016,-76.602
33.0072,-96.6741
36.1722,-81.7261
44.2223,-84.7524
25.7789,-80.198
33.9567,-118.356
30.2353,-92.6634
40.5762,-74.6468
34.8711,-82.4641
27.7181,-97.4179
27.1026,-82.3517
40.2096,-74.7607
39.1136,-94.6241
43.5923,-72.9636
34.4576,-86.5814
39.307,-76.6442
39.3437,-76.6521
37.9875,-87.568
39.9783,-74.8722
32.3492,-111.046
38.1826,-122.139
27.9872,-82.3349
40.0678,-74.1468
30.0586,-99.1407
41.193,-73.1588
33.2089,-96.6407
40.7013,-73.9368
31.311,-89.3063
33.7768,-116.941
43.1777,-87.9895
32.3399,-88.6579
39.7812,-86.2579
36.7357,-97.0609
46.5814,-120.488
36.6983,-79.865
40.8222,-96.6755
43.0549,-89.3973
40.7041,-74.08
33.6943,-117.339
30.2371,-92.6591
39.9087,-74.5676
29.2605,-81.0586
27.7753,-82.6384
39.3643,-74.4229
29.8348,-95.7253
41.4267,-87.1178
32.9377,-96.6031
31.8423,-102.499
36.0952,-78.8926
41.5368,-87.3451
28.5421,-81.3751
28.5612,-81.432
35.0525,-80.9699
26.0698,-80.1367
32.7555,-97.3308
41.3559,-73.0812
40.7141,-74.0759
26.6839,-80.6801
31.7391,-93.0409
42.9922,-85.6391
35.1718,-79.5712
36.2024,-80.6771
35.9976,-86.4903
35.5965,-82.5554
41.0576,-85.1342
38.8823,-92.3596
40.4614,-79.8975
35.9732,-78.8896
40.6574,-73.8991
27.4513,-80.3426
33.6356,-84.4333
38.9508,-76.9849
39.8162,-86.2702
39.2814,-76.6572
36.9053,-76.2769
42.4038,-71.1458
29.7621,-95.3575
25.7968,-80.2762
33.4876,-94.0748
39.112,-84.572
39.9965,-75.1058
41.6295,-83.6645
32.491,-87.8487
39.9948,-75.113
39.9631,-75.1585
42.1128,-72.5522
43.0268,-76.1784
35.4233,-78.0576
39.9251,-75.2264
40.9245,-74.185
27.7297,-97.3786
41.6309,-71.1011
39.976,-75.2096
42.1379,-72.5702
35.1937,-89.8889
44.4757,-73.2109
34.1195,-117.281
39.9385,-77.3045
35.9769,-83.9447
30.2491,-97.6901
34.0488,-118.204
40.6886,-75.2319
34.6697,-92.3621
39.5493,-76.9915
41.4978,-74.0129
38.0153,-84.4489
43.608,-83.915
36.7261,-76.3284
40.637,-73.915
30.3032,-81.7475
42.232,-83.6237
42.7303,-73.6621
33.5239,-112.151
33.4342,-87.0491
33.9965,-84.0912
,
48.1768,-103.631
35.4123,-89.9741
34.0131,-118.41
41.0994,-73.5161
33.6057,-101.787
43.5398,-71.483
38.8217,-77.0053
35.2143,-113.763
37.0091,-88.5181
41.8324,-88.0359
39.8765,-75.084
30.1221,-95.5932
39.7555,-84.2531
41.2502,-76.9703
41.2286,-75.8923
43.0187,-76.1516
35.1384,-80.7421
41.7125,-87.6264
32.3187,-90.2346
41.2161,-75.8977
36.0707,-79.7672
41.6109,-73.7129
34.0626,-117.593
39.1475,-84.5893
26.7056,-80.0364
34.6954,-86.7052
32.4421,-87.0209
37.9802,-81.1387
30.3061,-81.7519
38.9718,-92.2692
32.9493,-117.247
42.7162,-73.8312
33.8114,-84.2817
39.125,-84.5239
39.9117,-82.9898
41.4779,-81.7411
39.3125,-76.6382
39.9164,-82.895
39.3576,-74.4442
34.1395,-80.8906
29.9967,-90.0531
33.8497,-78.8386
32.4421,-87.0209
39.7431,-75.563
37.3941,-84.4051
41.5559,-81.5394
39.3388,-76.5525
40.4581,-79.9084
35.4681,-97.3884
38.3788,-91.0671
42.6477,-73.7517
32.3334,-90.2694
36.7523,-119.736
32.2371,-80.8604
39.2854,-76.6429
40.6782,-73.9442
39.9709,-75.2408
40.8173,-73.9052
38.7248,-90.3419
40.0058,-75.1553
41.857,-87.7155
29.9328,-90.0414
34.6643,-92.3446
34.5659,-118.043
41.8934,-87.7484
30.443,-88.9162
40.2295,-86.904
39.9216,-77.2997
40.0321,-75.1457
43.3795,-70.7406
45.4089,-122.626
32.6302,-97.351
37.8398,-122.27
32.7136,-117.087
34.6939,-86.6015
37.7516,-122.154
28.9443,-81.3004
33.0252,-85.0314
33.6115,-86.7215
42.0451,-88.2935
39.7589,-84.1916
42.3852,-82.9894
30.0221,-89.9604
35.4701,-80.9202
33.8474,-118.212
32.0662,-81.1025
43.0314,-89.4599
36.0859,-79.8043
38.0521,-84.5473
42.4875,-92.3559
25.9384,-80.2685
40.7491,-74.2144
31.1717,-83.7783
37.8215,-122.27
41.5599,-73.048
29.8866,-95.4804
40.6858,-73.9236
31.5748,-84.1617
32.7767,-96.797
39.8448,-88.9544
34.6952,-86.6265
34.6954,-86.7052
39.3229,-76.6126
43.3493,-83.9345
43.0313,-89.4073
35.2221,-78.9596
30.4539,-81.7055
41.7187,-74.3974
34.9169,-81.0107
42.7875,-86.1089
41.5644,-87.5588
37.1883,-93.2761
34.7049,-86.6094
32.4696,-83.7289
31.0667,-98.1857
40.6277,-73.9609
29.937,-90.1199
38.9452,-95.2766
40.0001,-75.2284
31.799,-106.396
32.6448,-97.0916
43.0534,-87.8949
39.6192,-79.9223
41.7753,-87.6924
42.6133,-83.2908
39.9232,-82.8642
43.0148,-76.1481
33.8646,-118.319
46.2832,-119.298
28.4968,-81.3101
40.2218,-74.7465
34.6291,-82.5272
44.5505,-73.1638
39.1009,-76.8193
39.976,-75.2096
48.6567,-112.358
34.9821,-81.2478
39.3359,-76.5553
32.4634,-93.8275
33.6625,-95.5832
35.1108,-77.0461
30.39,-97.7586
26.7071,-80.1202
29.8899,-95.1025
38.2117,-85.7206
40.2199,-74.7451
41.055,-85.1202
30.0108,-90.012
35.1847,-77.9527
30.908,-94.4221
43.0505,-87.8996
41.7445,-87.6317
40.0416,-75.0282
40.1411,-87.5886
29.6766,-94.9794
41.7125,-87.6264
34.074,-80.9471
42.2801,-71.0927
40.6744,-73.7992
41.8182,-87.6299
41.4528,-82.1824
40.8184,-96.6827
43.0637,-87.883
31.3643,-94.713
30.1221,-95.5932
39.6427,-77.7143
44.4902,-73.1827
28.0638,-80.6098
34.8076,-92.4436
36.3898,-95.6458
32.5239,-92.1076
32.8536,-96.6548
29.701,-95.3743
41.594,-109.237
30.2278,-92.0148
43.1836,-77.583
26.6541,-81.8006
34.0804,-80.9467
34.2117,-92.0093
40.6323,-73.9009
39.7398,-75.5702
31.2992,-89.3124
34.4319,-118.93
34.1286,-117.241
39.9612,-82.9988
32.4542,-84.9878
37.0418,-94.5147
38.6173,-121.342
41.5063,-81.4675
34.0071,-81.0128
39.3088,-84.5522
41.8958,-87.7074
34.1922,-101.722
,
34.6239,-78.6168
34.7579,-79.4698
41.2364,-75.8772
39.8917,-79.7353
40.0213,-77.5675
61.1503,-149.887
25.9537,-80.2001
38.2401,-85.7856
33.4226,-111.788
39.751,-75.5737
38.0157,-88.9031
39.7285,-121.837
39.3794,-76.4599
39.1344,-76.728
26.7501,-80.3192
35.4727,-77.4155
30.3121,-97.7743
41.8279,-71.4426
33.5457,-115.977
36.0843,-79.7322
45.822,-91.1686
44.9816,-93.2972
30.5093,-84.3787
29.9551,-90.0747
42.9788,-85.6461
33.5107,-82.0341
42.1155,-72.5614
29.8732,-90.0623
30.4136,-97.7463
30.3281,-81.6641
37.7226,-97.3561
32.4336,-80.6728
30.2672,-97.7431
41.7994,-87.6651
44.0923,-70.2128
39.9798,-75.1262
40.2676,-76.8666
41.6469,-83.5652
38.2481,-84.8985
34.0383,-118.235
41.1771,-73.2109
31.0708,-97.743
43.011,-76.1573
28.8021,-81.8875
39.7545,-75.5004
42.1354,-80.0624
40.8288,-76.1992
43.0789,-87.9261
42.8111,-85.8417
40.7141,-73.5912
45.024,-93.2963
30.9749,-94.264
38.8239,-77.0032
35.9472,-77.7853
38.8537,-76.9856
38.9101,-77.0014
47.1724,-119.323
38.8793,-76.9902
33.9019,-118.293
38.1031,-122.26
39.7769,-89.6641
38.8602,-76.9902
30.575,-85.8105
38.3619,-81.6449
29.7604,-95.3698
40.7196,-74.0825
39.0065,-84.6166
34.6749,-118.166
39.8198,-86.2176
31.7006,-89.1387
30.5252,-92.0919
37.7813,-122.426
37.1214,-79.2941
30.628,-96.3344
36.1753,-95.965
32.4176,-86.2868
37.9948,-121.716
39.1624,-119.777
41.4252,-81.7783
