,n_killed,latitude,longitude,output
9849,1,29.6008,-95.4927,"{ lat: 29.6008, lng: -95.4927, count: 1 }"
9850,1,30.7356,-88.0992,"{ lat: 30.7356, lng: -88.0992, count: 1 }"
9851,1,47.4546,-96.7987,"{ lat: 47.4546, lng: -96.7987, count: 1 }"
9852,1,40.7239,-74.2188,"{ lat: 40.7239, lng: -74.2188, count: 1 }"
9853,1,36.1944,-115.221,"{ lat: 36.1944, lng: -115.221, count: 1 }"
9854,1,25.8262,-80.2173,"{ lat: 25.8262, lng: -80.2173, count: 1 }"
9855,1,29.7399,-95.2864,"{ lat: 29.7399, lng: -95.2864, count: 1 }"
9856,1,33.7413,-84.3983,"{ lat: 33.7413, lng: -84.3983, count: 1 }"
9857,1,38.6304,-90.2046,"{ lat: 38.6304, lng: -90.2046, count: 1 }"
9858,1,35.3277,-112.87700000000001,"{ lat: 35.3277, lng: -112.87700000000001, count: 1 }"
9859,1,41.062,-81.4617,"{ lat: 41.062, lng: -81.4617, count: 1 }"
9860,1,41.683,-87.6522,"{ lat: 41.683, lng: -87.6522, count: 1 }"
9861,1,33.884,-118.25200000000001,"{ lat: 33.884, lng: -118.25200000000001, count: 1 }"
9862,1,38.1774,-85.6633,"{ lat: 38.1774, lng: -85.6633, count: 1 }"
9863,1,40.0519,-84.3438,"{ lat: 40.0519, lng: -84.3438, count: 1 }"
9864,1,29.74,-95.2861,"{ lat: 29.74, lng: -95.2861, count: 1 }"
9865,1,31.7601,-106.492,"{ lat: 31.7601, lng: -106.492, count: 1 }"
9866,1,38.663000000000004,-77.3477,"{ lat: 38.663000000000004, lng: -77.3477, count: 1 }"
9867,1,29.8153,-95.5424,"{ lat: 29.8153, lng: -95.5424, count: 1 }"
9868,1,38.043,-84.486,"{ lat: 38.043, lng: -84.486, count: 1 }"
9869,1,36.7758,-76.3357,"{ lat: 36.7758, lng: -76.3357, count: 1 }"
9870,1,48.7483,-122.49,"{ lat: 48.7483, lng: -122.49, count: 1 }"
9871,1,41.9045,-87.7191,"{ lat: 41.9045, lng: -87.7191, count: 1 }"
9872,1,32.7686,-117.046,"{ lat: 32.7686, lng: -117.046, count: 1 }"
9873,1,29.8528,-95.6453,"{ lat: 29.8528, lng: -95.6453, count: 1 }"
9874,1,41.8712,-87.6841,"{ lat: 41.8712, lng: -87.6841, count: 1 }"
9875,1,30.4491,-91.1871,"{ lat: 30.4491, lng: -91.1871, count: 1 }"
9876,1,46.905,-102.802,"{ lat: 46.905, lng: -102.802, count: 1 }"
9877,1,41.9065,-87.6385,"{ lat: 41.9065, lng: -87.6385, count: 1 }"
9878,1,39.997,-75.1656,"{ lat: 39.997, lng: -75.1656, count: 1 }"
9879,1,40.5003,-89.0113,"{ lat: 40.5003, lng: -89.0113, count: 1 }"
9880,1,38.2269,-85.7762,"{ lat: 38.2269, lng: -85.7762, count: 1 }"
9881,1,38.8062,-104.78,"{ lat: 38.8062, lng: -104.78, count: 1 }"
9882,1,45.0204,-93.2981,"{ lat: 45.0204, lng: -93.2981, count: 1 }"
9883,1,32.037,-81.146,"{ lat: 32.037, lng: -81.146, count: 1 }"
9884,1,39.7583,-84.1496,"{ lat: 39.7583, lng: -84.1496, count: 1 }"
9885,1,39.0686,-108.454,"{ lat: 39.0686, lng: -108.454, count: 1 }"
9886,1,38.2085,-85.1999,"{ lat: 38.2085, lng: -85.1999, count: 1 }"
9887,1,40.686,-75.1919,"{ lat: 40.686, lng: -75.1919, count: 1 }"
9888,1,41.1262,-80.6597,"{ lat: 41.1262, lng: -80.6597, count: 1 }"
9889,1,34.0016,-118.292,"{ lat: 34.0016, lng: -118.292, count: 1 }"
9890,1,28.8449,-82.3655,"{ lat: 28.8449, lng: -82.3655, count: 1 }"
9891,1,29.4128,-98.561,"{ lat: 29.4128, lng: -98.561, count: 1 }"
9893,1,31.2127,-90.0043,"{ lat: 31.2127, lng: -90.0043, count: 1 }"
9894,1,41.06100000000001,-80.6567,"{ lat: 41.06100000000001, lng: -80.6567, count: 1 }"
9895,1,27.5629,-80.3708,"{ lat: 27.5629, lng: -80.3708, count: 1 }"
9896,1,40.0055,-92.1279,"{ lat: 40.0055, lng: -92.1279, count: 1 }"
9897,1,27.4473,-80.3414,"{ lat: 27.4473, lng: -80.3414, count: 1 }"
9898,1,41.7578,-87.6421,"{ lat: 41.7578, lng: -87.6421, count: 1 }"
9899,1,41.7631,-87.6508,"{ lat: 41.7631, lng: -87.6508, count: 1 }"
9900,1,25.8988,-80.2383,"{ lat: 25.8988, lng: -80.2383, count: 1 }"
9901,1,39.1197,-76.6171,"{ lat: 39.1197, lng: -76.6171, count: 1 }"
9902,1,31.2118,-90.0043,"{ lat: 31.2118, lng: -90.0043, count: 1 }"
9903,1,28.0072,-82.4143,"{ lat: 28.0072, lng: -82.4143, count: 1 }"
9904,1,35.3759,-78.475,"{ lat: 35.3759, lng: -78.475, count: 1 }"
9905,1,36.2689,-115.12100000000001,"{ lat: 36.2689, lng: -115.12100000000001, count: 1 }"
9906,1,35.1222,-78.9057,"{ lat: 35.1222, lng: -78.9057, count: 1 }"
9907,1,33.7653,-84.1792,"{ lat: 33.7653, lng: -84.1792, count: 1 }"
9908,1,47.1573,-122.514,"{ lat: 47.1573, lng: -122.514, count: 1 }"
9909,1,41.0326,-80.3327,"{ lat: 41.0326, lng: -80.3327, count: 1 }"
9910,1,47.4372,-114.171,"{ lat: 47.4372, lng: -114.171, count: 1 }"
9911,1,30.7722,-88.1376,"{ lat: 30.7722, lng: -88.1376, count: 1 }"
9912,1,40.2242,-74.7733,"{ lat: 40.2242, lng: -74.7733, count: 1 }"
9913,1,26.5649,-80.0647,"{ lat: 26.5649, lng: -80.0647, count: 1 }"
9914,1,39.8254,-86.1215,"{ lat: 39.8254, lng: -86.1215, count: 1 }"
9915,1,33.9322,-117.484,"{ lat: 33.9322, lng: -117.484, count: 1 }"
9916,1,29.7672,-95.338,"{ lat: 29.7672, lng: -95.338, count: 1 }"
9917,1,40.1328,-88.2356,"{ lat: 40.1328, lng: -88.2356, count: 1 }"
9918,1,41.5891,-93.8076,"{ lat: 41.5891, lng: -93.8076, count: 1 }"
9919,1,40.2236,-74.7306,"{ lat: 40.2236, lng: -74.7306, count: 1 }"
9920,1,28.018,-82.7787,"{ lat: 28.018, lng: -82.7787, count: 1 }"
9921,1,32.946999999999996,-96.8163,"{ lat: 32.946999999999996, lng: -96.8163, count: 1 }"
9922,1,42.3662,-83.1522,"{ lat: 42.3662, lng: -83.1522, count: 1 }"
9923,1,43.0187,-76.1438,"{ lat: 43.0187, lng: -76.1438, count: 1 }"
9924,1,42.4486,-73.2591,"{ lat: 42.4486, lng: -73.2591, count: 1 }"
9926,1,32.0275,-81.1167,"{ lat: 32.0275, lng: -81.1167, count: 1 }"
9927,1,41.2974,-72.8886,"{ lat: 41.2974, lng: -72.8886, count: 1 }"
9928,1,25.6411,-80.4146,"{ lat: 25.6411, lng: -80.4146, count: 1 }"
9929,1,33.8349,-78.6743,"{ lat: 33.8349, lng: -78.6743, count: 1 }"
9930,1,39.0983,-94.5617,"{ lat: 39.0983, lng: -94.5617, count: 1 }"
9931,1,31.3325,-89.34700000000001,"{ lat: 31.3325, lng: -89.34700000000001, count: 1 }"
9932,1,38.6657,-90.2936,"{ lat: 38.6657, lng: -90.2936, count: 1 }"
9933,1,40.4884,-78.4132,"{ lat: 40.4884, lng: -78.4132, count: 1 }"
9934,1,34.8539,-79.0937,"{ lat: 34.8539, lng: -79.0937, count: 1 }"
9935,1,40.1015,-83.0127,"{ lat: 40.1015, lng: -83.0127, count: 1 }"
9936,1,26.1278,-98.1896,"{ lat: 26.1278, lng: -98.1896, count: 1 }"
9937,1,46.2397,-119.149,"{ lat: 46.2397, lng: -119.149, count: 1 }"
9938,1,34.2955,-83.8329,"{ lat: 34.2955, lng: -83.8329, count: 1 }"
9939,1,40.2689,-76.8694,"{ lat: 40.2689, lng: -76.8694, count: 1 }"
9940,1,33.4763,-86.9183,"{ lat: 33.4763, lng: -86.9183, count: 1 }"
9941,1,35.0238,-89.8238,"{ lat: 35.0238, lng: -89.8238, count: 1 }"
9942,1,32.8617,-96.6777,"{ lat: 32.8617, lng: -96.6777, count: 1 }"
9943,1,29.5533,-98.3789,"{ lat: 29.5533, lng: -98.3789, count: 1 }"
9944,1,37.8237,-122.262,"{ lat: 37.8237, lng: -122.262, count: 1 }"
9945,1,41.8937,-87.7089,"{ lat: 41.8937, lng: -87.7089, count: 1 }"
9946,1,39.8202,-86.0363,"{ lat: 39.8202, lng: -86.0363, count: 1 }"
9947,1,35.5531,-97.6676,"{ lat: 35.5531, lng: -97.6676, count: 1 }"
9948,1,41.7699,-87.65899999999999,"{ lat: 41.7699, lng: -87.65899999999999, count: 1 }"
9949,1,39.3421,-76.6652,"{ lat: 39.3421, lng: -76.6652, count: 1 }"
9950,1,38.7137,-90.2476,"{ lat: 38.7137, lng: -90.2476, count: 1 }"
9951,1,35.0822,-106.70100000000001,"{ lat: 35.0822, lng: -106.70100000000001, count: 1 }"
9952,1,36.861,-76.2226,"{ lat: 36.861, lng: -76.2226, count: 1 }"
9953,1,41.8937,-87.7138,"{ lat: 41.8937, lng: -87.7138, count: 1 }"
9954,1,41.0735,-80.6463,"{ lat: 41.0735, lng: -80.6463, count: 1 }"
9955,1,39.1124,-94.9065,"{ lat: 39.1124, lng: -94.9065, count: 1 }"
9956,1,37.2172,-93.2989,"{ lat: 37.2172, lng: -93.2989, count: 1 }"
9957,1,30.4436,-84.294,"{ lat: 30.4436, lng: -84.294, count: 1 }"
9958,1,41.6667,-85.9556,"{ lat: 41.6667, lng: -85.9556, count: 1 }"
9959,1,32.5051,-93.7455,"{ lat: 32.5051, lng: -93.7455, count: 1 }"
9960,1,29.1194,-81.3515,"{ lat: 29.1194, lng: -81.3515, count: 1 }"
9961,1,39.3309,-76.5579,"{ lat: 39.3309, lng: -76.5579, count: 1 }"
9962,1,38.0345,-78.498,"{ lat: 38.0345, lng: -78.498, count: 1 }"
9963,1,33.4585,-112.01100000000001,"{ lat: 33.4585, lng: -112.01100000000001, count: 1 }"
9964,1,33.4588,-86.8645,"{ lat: 33.4588, lng: -86.8645, count: 1 }"
9965,1,34.0417,-86.4144,"{ lat: 34.0417, lng: -86.4144, count: 1 }"
9966,1,33.7027,-84.3766,"{ lat: 33.7027, lng: -84.3766, count: 1 }"
9967,1,40.6692,-73.8637,"{ lat: 40.6692, lng: -73.8637, count: 1 }"
9968,1,32.8376,-96.9174,"{ lat: 32.8376, lng: -96.9174, count: 1 }"
9969,1,36.864000000000004,-76.2764,"{ lat: 36.864000000000004, lng: -76.2764, count: 1 }"
9970,1,32.5051,-93.7455,"{ lat: 32.5051, lng: -93.7455, count: 1 }"
9971,1,32.3887,-91.7928,"{ lat: 32.3887, lng: -91.7928, count: 1 }"
9972,1,25.9424,-80.2571,"{ lat: 25.9424, lng: -80.2571, count: 1 }"
9973,1,45.4482,-122.79899999999999,"{ lat: 45.4482, lng: -122.79899999999999, count: 1 }"
9974,1,30.2233,-97.7213,"{ lat: 30.2233, lng: -97.7213, count: 1 }"
9975,1,35.567,-77.3507,"{ lat: 35.567, lng: -77.3507, count: 1 }"
9976,1,41.0327,-80.332,"{ lat: 41.0327, lng: -80.332, count: 1 }"
9977,1,39.524,-121.505,"{ lat: 39.524, lng: -121.505, count: 1 }"
9978,1,40.0851,-82.95100000000001,"{ lat: 40.0851, lng: -82.95100000000001, count: 1 }"
9979,1,29.7318,-95.3763,"{ lat: 29.7318, lng: -95.3763, count: 1 }"
9980,1,30.0266,-89.9647,"{ lat: 30.0266, lng: -89.9647, count: 1 }"
9981,1,30.2425,-92.0267,"{ lat: 30.2425, lng: -92.0267, count: 1 }"
9982,1,38.7087,-90.2514,"{ lat: 38.7087, lng: -90.2514, count: 1 }"
9983,1,41.8843,-87.7738,"{ lat: 41.8843, lng: -87.7738, count: 1 }"
9984,1,38.633,-90.1863,"{ lat: 38.633, lng: -90.1863, count: 1 }"
9985,1,40.833,-72.8875,"{ lat: 40.833, lng: -72.8875, count: 1 }"
9986,1,42.3653,-83.1994,"{ lat: 42.3653, lng: -83.1994, count: 1 }"
9987,1,41.8662,-87.8371,"{ lat: 41.8662, lng: -87.8371, count: 1 }"
9988,1,29.886,-95.4591,"{ lat: 29.886, lng: -95.4591, count: 1 }"
9989,1,41.7993,-87.5855,"{ lat: 41.7993, lng: -87.5855, count: 1 }"
9990,1,29.973000000000003,-90.0619,"{ lat: 29.973000000000003, lng: -90.0619, count: 1 }"
9991,1,33.7991,-118.197,"{ lat: 33.7991, lng: -118.197, count: 1 }"
9992,1,34.1893,-118.46600000000001,"{ lat: 34.1893, lng: -118.46600000000001, count: 1 }"
9994,1,43.6638,-70.286,"{ lat: 43.6638, lng: -70.286, count: 1 }"
9995,1,40.6216,-75.4321,"{ lat: 40.6216, lng: -75.4321, count: 1 }"
9996,1,29.7316,-95.3757,"{ lat: 29.7316, lng: -95.3757, count: 1 }"
9997,1,39.5981,-84.4177,"{ lat: 39.5981, lng: -84.4177, count: 1 }"
9998,1,31.7288,-106.354,"{ lat: 31.7288, lng: -106.354, count: 1 }"
9999,1,40.6633,-73.8898,"{ lat: 40.6633, lng: -73.8898, count: 1 }"
10000,1,30.5096,-87.3619,"{ lat: 30.5096, lng: -87.3619, count: 1 }"
10001,1,29.3323,-98.5131,"{ lat: 29.3323, lng: -98.5131, count: 1 }"
10002,1,36.8532,-87.4826,"{ lat: 36.8532, lng: -87.4826, count: 1 }"
10003,1,37.8855,-122.277,"{ lat: 37.8855, lng: -122.277, count: 1 }"
10004,1,36.9032,-104.426,"{ lat: 36.9032, lng: -104.426, count: 1 }"
10005,1,38.6591,-90.226,"{ lat: 38.6591, lng: -90.226, count: 1 }"
10006,1,41.5648,-90.5391,"{ lat: 41.5648, lng: -90.5391, count: 1 }"
10007,1,29.9383,-95.3,"{ lat: 29.9383, lng: -95.3, count: 1 }"
10008,1,38.7764,-90.2805,"{ lat: 38.7764, lng: -90.2805, count: 1 }"
10009,1,36.149,-95.971,"{ lat: 36.149, lng: -95.971, count: 1 }"
10010,1,41.4792,-81.7529,"{ lat: 41.4792, lng: -81.7529, count: 1 }"
10011,1,37.9836,-120.382,"{ lat: 37.9836, lng: -120.382, count: 1 }"
10012,1,41.748000000000005,-87.6917,"{ lat: 41.748000000000005, lng: -87.6917, count: 1 }"
10013,1,30.8387,-94.2705,"{ lat: 30.8387, lng: -94.2705, count: 1 }"
10014,1,39.7567,-75.5364,"{ lat: 39.7567, lng: -75.5364, count: 1 }"
10015,1,35.4718,-97.62899999999999,"{ lat: 35.4718, lng: -97.62899999999999, count: 1 }"
10016,1,25.8193,-80.2244,"{ lat: 25.8193, lng: -80.2244, count: 1 }"
10017,1,31.7008,-106.325,"{ lat: 31.7008, lng: -106.325, count: 1 }"
10018,1,39.9096,-83.8077,"{ lat: 39.9096, lng: -83.8077, count: 1 }"
10019,1,32.0195,-81.0692,"{ lat: 32.0195, lng: -81.0692, count: 1 }"
10020,1,40.5622,-111.93,"{ lat: 40.5622, lng: -111.93, count: 1 }"
10021,1,36.6101,-121.838,"{ lat: 36.6101, lng: -121.838, count: 1 }"
10022,1,40.2525,-74.6532,"{ lat: 40.2525, lng: -74.6532, count: 1 }"
10023,1,44.0791,-69.6393,"{ lat: 44.0791, lng: -69.6393, count: 1 }"
10024,1,36.1399,-115.167,"{ lat: 36.1399, lng: -115.167, count: 1 }"
10025,1,37.3863,-79.138,"{ lat: 37.3863, lng: -79.138, count: 1 }"
10026,1,28.8753,-81.6844,"{ lat: 28.8753, lng: -81.6844, count: 1 }"
10027,1,33.9096,-118.259,"{ lat: 33.9096, lng: -118.259, count: 1 }"
10028,1,38.7808,-90.2783,"{ lat: 38.7808, lng: -90.2783, count: 1 }"
10029,1,29.8322,-95.3348,"{ lat: 29.8322, lng: -95.3348, count: 1 }"
10030,1,33.7528,-84.488,"{ lat: 33.7528, lng: -84.488, count: 1 }"
10032,1,33.4658,-112.07799999999999,"{ lat: 33.4658, lng: -112.07799999999999, count: 1 }"
10033,1,40.7239,-73.5932,"{ lat: 40.7239, lng: -73.5932, count: 1 }"
10034,1,35.2239,-84.8833,"{ lat: 35.2239, lng: -84.8833, count: 1 }"
10035,1,27.4761,-82.594,"{ lat: 27.4761, lng: -82.594, count: 1 }"
10036,1,26.219,-80.1033,"{ lat: 26.219, lng: -80.1033, count: 1 }"
10037,1,33.7026,-84.1491,"{ lat: 33.7026, lng: -84.1491, count: 1 }"
10038,1,40.9203,-74.15100000000001,"{ lat: 40.9203, lng: -74.15100000000001, count: 1 }"
10039,1,32.5536,-92.6955,"{ lat: 32.5536, lng: -92.6955, count: 1 }"
10040,1,32.9664,-80.0597,"{ lat: 32.9664, lng: -80.0597, count: 1 }"
10041,1,39.7427,-105.025,"{ lat: 39.7427, lng: -105.025, count: 1 }"
10042,1,29.973000000000003,-90.0619,"{ lat: 29.973000000000003, lng: -90.0619, count: 1 }"
10043,1,26.660999999999998,-81.8151,"{ lat: 26.660999999999998, lng: -81.8151, count: 1 }"
10044,1,28.5863,-81.476,"{ lat: 28.5863, lng: -81.476, count: 1 }"
10045,1,28.5467,-81.4676,"{ lat: 28.5467, lng: -81.4676, count: 1 }"
10046,1,41.1158,-80.6604,"{ lat: 41.1158, lng: -80.6604, count: 1 }"
10047,1,42.5178,-89.0229,"{ lat: 42.5178, lng: -89.0229, count: 1 }"
10048,1,32.3568,-90.2652,"{ lat: 32.3568, lng: -90.2652, count: 1 }"
10049,1,38.0843,-85.6605,"{ lat: 38.0843, lng: -85.6605, count: 1 }"
10050,1,34.9366,-81.9923,"{ lat: 34.9366, lng: -81.9923, count: 1 }"
10051,1,32.8589,-79.9869,"{ lat: 32.8589, lng: -79.9869, count: 1 }"
10052,1,38.8469,-78.7056,"{ lat: 38.8469, lng: -78.7056, count: 1 }"
10053,1,34.9049,-78.6945,"{ lat: 34.9049, lng: -78.6945, count: 1 }"
10054,1,36.7748,-119.818,"{ lat: 36.7748, lng: -119.818, count: 1 }"
10055,1,29.6905,-95.5925,"{ lat: 29.6905, lng: -95.5925, count: 1 }"
10056,1,29.7368,-95.3934,"{ lat: 29.7368, lng: -95.3934, count: 1 }"
10057,1,42.8955,-78.8897,"{ lat: 42.8955, lng: -78.8897, count: 1 }"
10058,1,41.0318,-111.976,"{ lat: 41.0318, lng: -111.976, count: 1 }"
10059,1,33.7644,-84.3841,"{ lat: 33.7644, lng: -84.3841, count: 1 }"
10060,1,35.221,-101.831,"{ lat: 35.221, lng: -101.831, count: 1 }"
10061,1,29.6187,-95.3542,"{ lat: 29.6187, lng: -95.3542, count: 1 }"
10062,1,33.9911,-118.255,"{ lat: 33.9911, lng: -118.255, count: 1 }"
10063,1,29.6909,-95.5914,"{ lat: 29.6909, lng: -95.5914, count: 1 }"
10064,1,33.6526,-84.5273,"{ lat: 33.6526, lng: -84.5273, count: 1 }"
10065,1,34.9821,-81.0227,"{ lat: 34.9821, lng: -81.0227, count: 1 }"
10066,1,35.0317,-78.8491,"{ lat: 35.0317, lng: -78.8491, count: 1 }"
10067,1,35.5871,-77.3882,"{ lat: 35.5871, lng: -77.3882, count: 1 }"
10068,1,37.7667,-122.43299999999999,"{ lat: 37.7667, lng: -122.43299999999999, count: 1 }"
10069,1,38.6788,-90.3288,"{ lat: 38.6788, lng: -90.3288, count: 1 }"
10070,1,34.7176,-92.3421,"{ lat: 34.7176, lng: -92.3421, count: 1 }"
10071,1,35.961,-85.7939,"{ lat: 35.961, lng: -85.7939, count: 1 }"
10072,1,30.2477,-81.8127,"{ lat: 30.2477, lng: -81.8127, count: 1 }"
10073,1,41.3721,-85.0743,"{ lat: 41.3721, lng: -85.0743, count: 1 }"
10074,1,40.7063,-74.2159,"{ lat: 40.7063, lng: -74.2159, count: 1 }"
10075,1,38.7867,-75.3102,"{ lat: 38.7867, lng: -75.3102, count: 1 }"
10076,1,40.7578,-73.8753,"{ lat: 40.7578, lng: -73.8753, count: 1 }"
10077,1,35.0674,-106.584,"{ lat: 35.0674, lng: -106.584, count: 1 }"
10078,1,36.1584,-95.7901,"{ lat: 36.1584, lng: -95.7901, count: 1 }"
10079,1,40.7237,-74.1908,"{ lat: 40.7237, lng: -74.1908, count: 1 }"
10080,1,41.3754,-82.1264,"{ lat: 41.3754, lng: -82.1264, count: 1 }"
10081,1,41.2521,-80.8638,"{ lat: 41.2521, lng: -80.8638, count: 1 }"
10082,1,40.7281,-75.2232,"{ lat: 40.7281, lng: -75.2232, count: 1 }"
10083,1,33.5914,-112.182,"{ lat: 33.5914, lng: -112.182, count: 1 }"
10084,1,32.8589,-79.9869,"{ lat: 32.8589, lng: -79.9869, count: 1 }"
10085,1,42.4385,-83.1612,"{ lat: 42.4385, lng: -83.1612, count: 1 }"
10086,1,33.275,-84.2745,"{ lat: 33.275, lng: -84.2745, count: 1 }"
10087,1,35.0599,-106.571,"{ lat: 35.0599, lng: -106.571, count: 1 }"
10088,1,36.4047,-77.7206,"{ lat: 36.4047, lng: -77.7206, count: 1 }"
10089,1,43.1811,-77.6065,"{ lat: 43.1811, lng: -77.6065, count: 1 }"
10090,1,30.0319,-95.259,"{ lat: 30.0319, lng: -95.259, count: 1 }"
10091,1,33.1119,-94.1617,"{ lat: 33.1119, lng: -94.1617, count: 1 }"
10092,1,29.4146,-98.62899999999999,"{ lat: 29.4146, lng: -98.62899999999999, count: 1 }"
10093,1,39.6198,-81.2337,"{ lat: 39.6198, lng: -81.2337, count: 1 }"
10094,1,42.8012,-73.9446,"{ lat: 42.8012, lng: -73.9446, count: 1 }"
10095,1,39.149,-84.6154,"{ lat: 39.149, lng: -84.6154, count: 1 }"
10096,1,37.836,-122.185,"{ lat: 37.836, lng: -122.185, count: 1 }"
10097,1,29.835,-95.7039,"{ lat: 29.835, lng: -95.7039, count: 1 }"
10098,1,30.3073,-97.6695,"{ lat: 30.3073, lng: -97.6695, count: 1 }"
10099,1,36.0665,-96.0565,"{ lat: 36.0665, lng: -96.0565, count: 1 }"
10100,1,38.4396,-86.3267,"{ lat: 38.4396, lng: -86.3267, count: 1 }"
10101,1,41.6664,-83.7143,"{ lat: 41.6664, lng: -83.7143, count: 1 }"
10102,1,30.4724,-87.3016,"{ lat: 30.4724, lng: -87.3016, count: 1 }"
10103,1,39.7616,-104.97,"{ lat: 39.7616, lng: -104.97, count: 1 }"
10104,1,38.7369,-90.2698,"{ lat: 38.7369, lng: -90.2698, count: 1 }"
10105,1,33.9455,-118.296,"{ lat: 33.9455, lng: -118.296, count: 1 }"
10106,1,38.6567,-90.2546,"{ lat: 38.6567, lng: -90.2546, count: 1 }"
10107,1,39.7543,-86.2636,"{ lat: 39.7543, lng: -86.2636, count: 1 }"
10108,1,25.8562,-80.238,"{ lat: 25.8562, lng: -80.238, count: 1 }"
10109,1,41.7942,-87.6769,"{ lat: 41.7942, lng: -87.6769, count: 1 }"
10110,1,38.2716,-104.573,"{ lat: 38.2716, lng: -104.573, count: 1 }"
10111,1,45.3761,-122.573,"{ lat: 45.3761, lng: -122.573, count: 1 }"
10112,1,38.1284,-122.229,"{ lat: 38.1284, lng: -122.229, count: 1 }"
10113,1,34.0272,-118.20100000000001,"{ lat: 34.0272, lng: -118.20100000000001, count: 1 }"
10114,1,35.15,-84.8894,"{ lat: 35.15, lng: -84.8894, count: 1 }"
10115,1,33.3705,-112.04,"{ lat: 33.3705, lng: -112.04, count: 1 }"
10116,1,40.0124,-82.9724,"{ lat: 40.0124, lng: -82.9724, count: 1 }"
10117,1,39.3164,-76.5989,"{ lat: 39.3164, lng: -76.5989, count: 1 }"
10118,1,42.3289,-83.1207,"{ lat: 42.3289, lng: -83.1207, count: 1 }"
10119,1,27.851,-82.7049,"{ lat: 27.851, lng: -82.7049, count: 1 }"
10120,1,45.6584,-122.552,"{ lat: 45.6584, lng: -122.552, count: 1 }"
10121,1,32.9945,-80.1778,"{ lat: 32.9945, lng: -80.1778, count: 1 }"
10122,1,30.358,-81.7014,"{ lat: 30.358, lng: -81.7014, count: 1 }"
10123,1,29.8788,-89.8927,"{ lat: 29.8788, lng: -89.8927, count: 1 }"
10124,1,39.6711,-75.5944,"{ lat: 39.6711, lng: -75.5944, count: 1 }"
10125,1,38.6859,-90.3285,"{ lat: 38.6859, lng: -90.3285, count: 1 }"
10126,1,38.4194,-92.8548,"{ lat: 38.4194, lng: -92.8548, count: 1 }"
10127,1,40.0242,-85.1827,"{ lat: 40.0242, lng: -85.1827, count: 1 }"
10128,1,39.0243,-94.5473,"{ lat: 39.0243, lng: -94.5473, count: 1 }"
10129,1,36.933,-121.786,"{ lat: 36.933, lng: -121.786, count: 1 }"
10130,1,33.0011,-96.9819,"{ lat: 33.0011, lng: -96.9819, count: 1 }"
10131,1,31.0885,-97.5624,"{ lat: 31.0885, lng: -97.5624, count: 1 }"
10132,1,33.7862,-118.165,"{ lat: 33.7862, lng: -118.165, count: 1 }"
10133,1,35.3965,-80.5795,"{ lat: 35.3965, lng: -80.5795, count: 1 }"
10134,1,40.7352,-73.8615,"{ lat: 40.7352, lng: -73.8615, count: 1 }"
10135,1,43.4507,-83.9123,"{ lat: 43.4507, lng: -83.9123, count: 1 }"
10136,1,39.9369,-77.6571,"{ lat: 39.9369, lng: -77.6571, count: 1 }"
10137,1,37.113,-89.1984,"{ lat: 37.113, lng: -89.1984, count: 1 }"
10138,1,36.1484,-86.7584,"{ lat: 36.1484, lng: -86.7584, count: 1 }"
10139,1,33.6628,-84.4003,"{ lat: 33.6628, lng: -84.4003, count: 1 }"
10140,1,42.3583,-83.1166,"{ lat: 42.3583, lng: -83.1166, count: 1 }"
10141,1,39.9892,-83.0046,"{ lat: 39.9892, lng: -83.0046, count: 1 }"
10142,1,34.8744,-85.8582,"{ lat: 34.8744, lng: -85.8582, count: 1 }"
10143,1,34.7168,-81.6108,"{ lat: 34.7168, lng: -81.6108, count: 1 }"
10144,1,41.5932,-87.3978,"{ lat: 41.5932, lng: -87.3978, count: 1 }"
10145,1,30.6787,-88.2158,"{ lat: 30.6787, lng: -88.2158, count: 1 }"
10146,1,40.8174,-73.8982,"{ lat: 40.8174, lng: -73.8982, count: 1 }"
10147,1,41.5398,-88.0647,"{ lat: 41.5398, lng: -88.0647, count: 1 }"
10148,1,43.3909,-83.9044,"{ lat: 43.3909, lng: -83.9044, count: 1 }"
10149,1,37.9647,-87.5592,"{ lat: 37.9647, lng: -87.5592, count: 1 }"
10150,1,36.3041,-95.6059,"{ lat: 36.3041, lng: -95.6059, count: 1 }"
10151,1,35.8678,-76.7375,"{ lat: 35.8678, lng: -76.7375, count: 1 }"
10152,1,34.569,-118.096,"{ lat: 34.569, lng: -118.096, count: 1 }"
10153,1,32.2662,-90.0402,"{ lat: 32.2662, lng: -90.0402, count: 1 }"
10154,1,40.0944,-85.6879,"{ lat: 40.0944, lng: -85.6879, count: 1 }"
10155,1,38.2652,-122.009,"{ lat: 38.2652, lng: -122.009, count: 1 }"
10156,1,35.0726,-89.8684,"{ lat: 35.0726, lng: -89.8684, count: 1 }"
10157,1,33.5326,-112.18,"{ lat: 33.5326, lng: -112.18, count: 1 }"
10158,1,26.7785,-80.0653,"{ lat: 26.7785, lng: -80.0653, count: 1 }"
10159,1,32.3667,-90.26,"{ lat: 32.3667, lng: -90.26, count: 1 }"
10160,1,38.274,-104.538,"{ lat: 38.274, lng: -104.538, count: 1 }"
10161,1,39.6612,-75.5738,"{ lat: 39.6612, lng: -75.5738, count: 1 }"
10162,1,28.0409,-82.6011,"{ lat: 28.0409, lng: -82.6011, count: 1 }"
10163,1,25.894000000000002,-80.2431,"{ lat: 25.894000000000002, lng: -80.2431, count: 1 }"
